orderId:ID(Order),OrderDate,RequiredDate,ShippedDate,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,CustomerName,LastName,FirstName,ShipperName,labels:LABEL
579,2024-12-12 01:47:27,2024-12-22 01:47:27,2024-12-15 01:47:27,286.97,Hubbard-OneillSmart Home Installer,"797 Hendricks Mountain Suite 713
Nathanshire, VA 55477",East Donaldview,Kentucky,49506,United States,Hubbard-OneillSmart Home Installer,Daniel,Nicholas,Amazon Logistics,Order
580,2024-12-15 14:47:42,2024-12-28 14:47:42,2024-12-16 14:47:42,30.17,James PLCRetail Company,"60393 Robles Isle Suite 879
New Karenport, MD 44471",Debrashire,Nevada,86533,United States,James PLCRetail Company,Payne,Mark,Ryder,Order
581,2026-05-05 17:10:35,2026-05-14 17:10:35,2026-05-06 17:10:35,478.56,"English, Hardy and TrevinoAppliance Retailer","79636 Ruiz Ports Apt. 658
Thompsonchester, ND 71880",New Michele,North Dakota,56528,United States,"English, Hardy and TrevinoAppliance Retailer",Daniel,Nicholas,USPS,Order
582,2025-07-20 04:51:41,2025-07-30 04:51:41,2025-07-24 04:51:41,298.32,Becker LtdConsumer Electronics Store,"93523 Andrew Lake
Port Carlahaven, NM 48551",South Nataliemouth,Connecticut,34897,United States,Becker LtdConsumer Electronics Store,Stephens,Nicholas,DHL Express,Order
583,2025-09-17 13:20:56,2025-10-01 13:20:56,2025-09-18 13:20:56,288.28,"Garner, Wright and ShawSmart Home Installer","06293 Wood Manor
Mcdonaldburgh, AK 25088",Kellyborough,Connecticut,94606,United States,"Garner, Wright and ShawSmart Home Installer",Harrison,Tyler,XPO Logistics,Order
584,2026-02-25 01:34:32,2026-03-09 01:34:32,2026-02-27 01:34:32,30.16,Dean-FosterIT Services Company,"86181 Chavez Pike
Cameronbury, WY 78195",Craigmouth,Arizona,68311,United States,Dean-FosterIT Services Company,Daniel,Nicholas,FedEx,Order
585,2026-01-12 19:52:17,2026-01-22 19:52:17,,86.43,Smith GroupOnline Marketplace Seller,"09044 Stephanie Summit Suite 494
West Valerie, CA 77895",Lake Jenniferbury,New Mexico,57548,United States,Smith GroupOnline Marketplace Seller,Harrison,Tyler,LaserShip,Order
586,2024-12-03 06:15:02,2024-12-07 06:15:02,2024-12-05 06:15:02,205.12,Walker and SonsHome Automation Company,"7852 Arellano Fall
Travisland, DE 45151",East Russellburgh,Hawaii,82554,United States,Walker and SonsHome Automation Company,Chavez,Kevin,Amazon Logistics,Order
587,2026-01-06 02:05:36,2026-01-12 02:05:36,2026-01-10 02:05:36,176.31,"Willis, Williams and GrayHome Improvement Store","67178 Hamilton Parkways Apt. 655
Lake Jason, MI 19425",Chapmanmouth,Alabama,75036,United States,"Willis, Williams and GrayHome Improvement Store",Taylor,Robert,XPO Logistics,Order
588,2025-03-13 04:55:31,2025-03-19 04:55:31,2025-03-14 04:55:31,441.63,Hawkins PLCSecurity Service Provider,"3659 Smith Pass
Joneston, TX 73424",Isabellafort,Massachusetts,82980,United States,Hawkins PLCSecurity Service Provider,Moreno,Jason,LaserShip,Order
589,2025-03-28 17:55:46,2025-04-10 17:55:46,,49.85,Hendricks IncOnline Marketplace Seller,"255 Adams Skyway Suite 847
Mariaborough, PW 11530",Lake Ashley,Alaska,41234,United States,Hendricks IncOnline Marketplace Seller,Austin,Kimberly,XPO Logistics,Order
590,2025-11-18 06:29:22,2025-11-27 06:29:22,2025-11-20 06:29:22,335.01,"Chambers, Smith and FloresReal Estate Company","20275 Jose Locks Suite 236
Jonesshire, NJ 29904",Debbieport,Minnesota,3203,United States,"Chambers, Smith and FloresReal Estate Company",Austin,Kimberly,USPS,Order
591,2024-10-22 02:37:32,2024-10-29 02:37:32,2024-10-25 02:37:32,455.81,Garcia-MorganTechnology Startup,"921 Black Brook Apt. 600
Hernandezchester, PW 06130",Patrickville,Virginia,18781,United States,Garcia-MorganTechnology Startup,Moreno,Jason,USPS,Order
592,2024-11-02 04:27:50,2024-11-12 04:27:50,2024-11-05 04:27:50,376.56,"Blankenship, Oneal and PerezTechnology Startup","27319 Malone Cape Suite 494
Jaredfurt, VA 90717",Cookhaven,Idaho,13267,United States,"Blankenship, Oneal and PerezTechnology Startup",Daniel,Nicholas,DHL Express,Order
593,2025-12-17 01:12:23,2025-12-20 01:12:23,2025-12-19 01:12:23,50.3,Tyler-AllenRetail Company,"45345 Paige Neck Suite 971
Smithborough, AS 37807",Port Samantha,Minnesota,92838,United States,Tyler-AllenRetail Company,Chavez,Kevin,Pitney Bowes,Order
594,2026-03-25 14:25:21,2026-04-08 14:25:21,2026-03-29 14:25:21,204.28,Davis-WoodwardOnline Marketplace Seller,"60923 Luna Brooks
East Jane, AK 70485",South Eric,Connecticut,76697,United States,Davis-WoodwardOnline Marketplace Seller,Williams,Tiffany,Pitney Bowes,Order
595,2026-01-21 01:16:18,2026-02-03 01:16:18,2026-01-22 01:16:18,432.45,Smith LtdRetail Company,"598 Perez Street Suite 718
Fischerbury, LA 43039",South Reginamouth,Tennessee,52408,United States,Smith LtdRetail Company,Owens,Zachary,Pitney Bowes,Order
596,2025-02-15 08:38:09,2025-02-19 08:38:09,2025-02-17 08:38:09,225.77,Smith LLCInterior Design Studio,"06106 Catherine Loaf
New Michaelside, DC 74835",Jordanberg,Oklahoma,69600,United States,Smith LLCInterior Design Studio,Daniel,Nicholas,UPS,Order
597,2025-12-02 10:46:37,2025-12-13 10:46:37,2025-12-07 10:46:37,325.12,Smith GroupOnline Marketplace Seller,"09044 Stephanie Summit Suite 494
West Valerie, CA 77895",Lake Jenniferbury,New Mexico,57548,United States,Smith GroupOnline Marketplace Seller,Watson,Michael,OnTrac,Order
598,2025-11-03 15:05:30,2025-11-13 15:05:30,,327.87,Lin-CaseyTechnology Startup,"032 Lisa Plains
Jordanside, PA 38606",Loganside,Nebraska,93877,United States,Lin-CaseyTechnology Startup,Chavez,Kevin,LaserShip,Order
599,2025-12-09 10:29:32,2025-12-19 10:29:32,2025-12-14 10:29:32,457.39,James PLCRetail Company,"60393 Robles Isle Suite 879
New Karenport, MD 44471",Debrashire,Nevada,86533,United States,James PLCRetail Company,Daniel,Nicholas,Ryder,Order
600,2025-11-14 18:37:49,2025-11-24 18:37:49,2025-11-16 18:37:49,214.3,"Blankenship, Oneal and PerezTechnology Startup","27319 Malone Cape Suite 494
Jaredfurt, VA 90717",Cookhaven,Idaho,13267,United States,"Blankenship, Oneal and PerezTechnology Startup",Austin,Kimberly,UPS,Order
601,2025-06-18 02:56:29,2025-06-29 02:56:29,2025-06-20 02:56:29,192.38,Ellis-WilkinsHome Automation Company,"3879 Dan Mountain
New Melissa, NH 66573",Bruceborough,Rhode Island,17724,United States,Ellis-WilkinsHome Automation Company,White,Dustin,FedEx,Order
602,2024-06-12 15:54:25,2024-06-16 15:54:25,2024-06-16 15:54:25,395.84,Davis-WoodwardOnline Marketplace Seller,"60923 Luna Brooks
East Jane, AK 70485",South Eric,Connecticut,76697,United States,Davis-WoodwardOnline Marketplace Seller,Austin,Kimberly,Amazon Logistics,Order
603,2025-09-22 11:04:58,2025-09-27 11:04:58,2025-09-23 11:04:58,215.74,Baker IncOnline Marketplace Seller,"474 Jessica Rapids
East Lisa, PR 53601",Carolynburgh,Montana,80849,United States,Baker IncOnline Marketplace Seller,Harrison,Tyler,DHL Express,Order
604,2026-03-20 00:04:26,2026-03-24 00:04:26,2026-03-22 00:04:26,169.34,"Lee, Estrada and SinghSmall Business","11306 Ruiz Hills Apt. 896
Zoefort, RI 67248",North Lisa,Tennessee,95515,United States,"Lee, Estrada and SinghSmall Business",Moreno,Jason,USPS,Order
605,2025-01-20 06:29:44,2025-02-02 06:29:44,2025-01-24 06:29:44,315.88,"Martinez, Ellis and SanchezRetail Company","954 Grant Way
Lake James, NJ 30441",South Jodiport,Kansas,7107,United States,"Martinez, Ellis and SanchezRetail Company",Black,Amanda,FedEx,Order
606,2026-04-20 04:14:09,2026-05-04 04:14:09,2026-04-25 04:14:09,38.02,Massey-MooreRetail Company,"07564 Brenda River
East Matthewborough, SC 09211",Port Nicole,Illinois,53187,United States,Massey-MooreRetail Company,Black,Amanda,FedEx,Order
607,2025-03-02 19:06:57,2025-03-13 19:06:57,2025-03-05 19:06:57,363.05,English IncSecurity Service Provider,"736 Jessica Route
Coleview, AL 61951",Murillostad,Montana,53999,United States,English IncSecurity Service Provider,Austin,Kimberly,Pitney Bowes,Order
608,2025-09-08 05:53:23,2025-09-19 05:53:23,2025-09-11 05:53:23,295.14,"Williams, Evans and BrennanTechnology Startup","37958 Robles Harbor Apt. 192
Michaelton, WA 95925",Clarkton,Kansas,95802,United States,"Williams, Evans and BrennanTechnology Startup",Taylor,Robert,OnTrac,Order
609,2026-04-10 22:28:20,2026-04-20 22:28:20,2026-04-13 22:28:20,263.76,Carter PLCSmart Home Installer,"45285 Jodi Shoals Suite 915
West Danielle, KS 75020",Danielton,Arkansas,94856,United States,Carter PLCSmart Home Installer,King,Meagan,FedEx,Order
610,2025-10-20 18:10:19,2025-10-28 18:10:19,2025-10-25 18:10:19,145.16,Thompson LLCSecurity Service Provider,"USNS Orr
FPO AA 09718",Josefort,Arizona,43257,United States,Thompson LLCSecurity Service Provider,Harrison,Tyler,UPS,Order
611,2024-12-07 04:57:34,2024-12-19 04:57:34,2024-12-12 04:57:34,278.33,Barry IncConsumer Electronics Store,"21084 Sara Center Suite 817
North Deannastad, TX 00650",Tylerhaven,Texas,88263,United States,Barry IncConsumer Electronics Store,Taylor,Robert,FedEx,Order
612,2025-08-31 19:22:45,2025-09-11 19:22:45,,263.05,Collins IncTechnology Startup,"39967 Joshua Key
Diazland, ME 74024",North Benjaminchester,North Carolina,88718,United States,Collins IncTechnology Startup,Nelson,Jose,XPO Logistics,Order
613,2025-05-09 01:24:18,2025-05-20 01:24:18,2025-05-13 01:24:18,333.46,Collins IncTechnology Startup,"39967 Joshua Key
Diazland, ME 74024",North Benjaminchester,North Carolina,88718,United States,Collins IncTechnology Startup,Nelson,Jose,USPS,Order
614,2024-06-19 07:33:34,2024-06-28 07:33:34,2024-06-21 07:33:34,326.78,Brown-AlvarezConsumer Electronics Store,"50258 Wood Burg Suite 495
Lorifort, AR 36272",Port Michaelberg,Iowa,14197,United States,Brown-AlvarezConsumer Electronics Store,King,Meagan,XPO Logistics,Order
615,2025-10-16 07:10:48,2025-10-23 07:10:48,2025-10-20 07:10:48,164.24,"Miller, Brock and SuttonProperty Management Company","USNV Zimmerman
FPO AP 25218",Port Shelby,New Hampshire,8963,United States,"Miller, Brock and SuttonProperty Management Company",Owens,Zachary,UPS,Order
616,2026-04-04 23:59:52,2026-04-09 23:59:52,2026-04-09 23:59:52,316.51,Smith LLCSecurity Service Provider,"85622 Kelli Cliffs Apt. 237
East Robert, SC 28980",North Heatherchester,Colorado,92743,United States,Smith LLCSecurity Service Provider,Reynolds,Michael,LaserShip,Order
617,2025-02-17 14:13:24,2025-03-01 14:13:24,2025-02-21 14:13:24,27.64,Liu GroupIT Services Company,"PSC 6892, Box 2582
APO AA 44003",East Anafurt,New Mexico,14926,United States,Liu GroupIT Services Company,Taylor,Robert,DHL Express,Order
618,2026-03-20 06:17:15,2026-04-02 06:17:15,2026-03-22 06:17:15,176.79,"Hoffman, Baker and BarnesSecurity Service Provider","169 White Plains
Clarkbury, MD 51668",West Jamesmouth,Delaware,27607,United States,"Hoffman, Baker and BarnesSecurity Service Provider",Payne,Mark,UPS,Order
619,2025-06-08 10:54:53,2025-06-15 10:54:53,,494.68,Barry IncConsumer Electronics Store,"21084 Sara Center Suite 817
North Deannastad, TX 00650",Tylerhaven,Texas,88263,United States,Barry IncConsumer Electronics Store,Watson,Michael,UPS,Order
620,2024-11-24 18:53:12,2024-12-05 18:53:12,2024-11-25 18:53:12,474.0,Cruz-BlairRetail Company,"PSC 5150, Box 6556
APO AA 19091",New Kenneth,Illinois,94617,United States,Cruz-BlairRetail Company,Reynolds,Michael,USPS,Order
621,2025-06-11 04:44:53,2025-06-22 04:44:53,2025-06-15 04:44:53,436.69,Garcia-MorganTechnology Startup,"921 Black Brook Apt. 600
Hernandezchester, PW 06130",Patrickville,Virginia,18781,United States,Garcia-MorganTechnology Startup,White,Dustin,DHL Express,Order
622,2025-10-01 05:05:01,2025-10-08 05:05:01,,472.5,"Howe, Sandoval and MartinezHome Improvement Store","USCGC Baker
FPO AP 77725",Kingmouth,Arkansas,91594,United States,"Howe, Sandoval and MartinezHome Improvement Store",Taylor,Robert,Pitney Bowes,Order
623,2025-07-31 12:08:54,2025-08-03 12:08:54,,238.01,"Hoffman, Baker and BarnesSecurity Service Provider","169 White Plains
Clarkbury, MD 51668",West Jamesmouth,Delaware,27607,United States,"Hoffman, Baker and BarnesSecurity Service Provider",Taylor,Robert,DHL Express,Order
624,2026-04-21 10:34:10,2026-04-30 10:34:10,2026-04-22 10:34:10,356.34,Richardson-ThomasE-commerce Company,"081 Huff Row Apt. 442
Port Johnville, TX 73884",Thomasview,Indiana,35397,United States,Richardson-ThomasE-commerce Company,Williams,Tiffany,USPS,Order
625,2025-11-20 12:19:20,2025-12-03 12:19:20,2025-11-21 12:19:20,149.28,James GroupSmall Business,"15780 Anderson Village
Wilsonfurt, RI 71796",North Alexander,Alabama,11552,United States,James GroupSmall Business,Reynolds,Michael,USPS,Order
626,2025-08-18 22:07:22,2025-08-29 22:07:22,2025-08-19 22:07:22,368.1,"Willis, Williams and GrayHome Improvement Store","67178 Hamilton Parkways Apt. 655
Lake Jason, MI 19425",Chapmanmouth,Alabama,75036,United States,"Willis, Williams and GrayHome Improvement Store",Nelson,Jose,LaserShip,Order
627,2024-11-15 14:49:54,2024-11-19 14:49:54,,281.09,Cervantes-SpenceFacility Management Company,"6934 Leach Burg Suite 665
Port Michaelmouth, MP 14959",Danielstad,North Carolina,20757,United States,Cervantes-SpenceFacility Management Company,Reynolds,Michael,FedEx,Order
628,2026-02-08 03:59:06,2026-02-22 03:59:06,2026-02-09 03:59:06,204.35,"Cortez, Best and KnightProperty Management Company","310 Klein Village Suite 398
Harrischester, VI 61156",New Diane,Kansas,49379,United States,"Cortez, Best and KnightProperty Management Company",Douglas,Heidi,LaserShip,Order
629,2026-03-21 13:58:49,2026-03-30 13:58:49,2026-03-22 13:58:49,73.54,Hill PLCProperty Management Company,"590 Edwards Flat Apt. 020
Hernandezchester, PR 90117",North Monica,Idaho,802,United States,Hill PLCProperty Management Company,Daniel,Nicholas,FedEx,Order
630,2024-10-17 18:23:48,2024-10-30 18:23:48,,217.46,Tyler-AllenRetail Company,"45345 Paige Neck Suite 971
Smithborough, AS 37807",Port Samantha,Minnesota,92838,United States,Tyler-AllenRetail Company,Chavez,Kevin,Pitney Bowes,Order
631,2026-05-10 09:59:09,2026-05-20 09:59:09,2026-05-15 09:59:09,261.33,Hicks-HendersonHome Improvement Store,"3122 Brooks Falls
Lake Robert, FL 33407",Laurenchester,Oklahoma,68703,United States,Hicks-HendersonHome Improvement Store,Taylor,Robert,XPO Logistics,Order
632,2025-09-29 11:02:20,2025-10-09 11:02:20,2025-09-30 11:02:20,486.11,Owens-JenkinsConsumer Electronics Store,"07354 Jill Grove Apt. 475
South Stephanie, NY 95395",West Jenniferborough,Indiana,6862,United States,Owens-JenkinsConsumer Electronics Store,Harrison,Tyler,FedEx,Order
633,2026-01-06 08:49:24,2026-01-17 08:49:24,2026-01-10 08:49:24,365.8,"Hammond, Watson and SparksIT Services Company","95937 Tony Estates Apt. 951
West Elizabethport, MH 46586",Bakermouth,Arkansas,55616,United States,"Hammond, Watson and SparksIT Services Company",Nelson,Jose,Ryder,Order
634,2025-10-08 12:31:35,2025-10-14 12:31:35,2025-10-09 12:31:35,351.27,Baker IncOnline Marketplace Seller,"474 Jessica Rapids
East Lisa, PR 53601",Carolynburgh,Montana,80849,United States,Baker IncOnline Marketplace Seller,Nelson,Jose,XPO Logistics,Order
635,2025-10-21 11:44:07,2025-11-01 11:44:07,,114.26,"Banks, Andrews and HickmanSmall Business","98508 Archer Creek
Ericfort, MI 17095",Scottport,South Dakota,27226,United States,"Banks, Andrews and HickmanSmall Business",Lowery,Ryan,DHL Express,Order
636,2025-04-21 16:10:57,2025-05-05 16:10:57,,283.76,Nelson-BryantE-commerce Company,"6384 Johnson Crescent Suite 868
Pattersonburgh, FM 52740",Marissaside,Michigan,56147,United States,Nelson-BryantE-commerce Company,Moreno,Jason,LaserShip,Order
637,2025-04-07 08:21:35,2025-04-19 08:21:35,2025-04-10 08:21:35,392.77,Robinson GroupHome Improvement Store,"USS Henry
FPO AA 19576",Glassland,Indiana,62924,United States,Robinson GroupHome Improvement Store,King,Meagan,XPO Logistics,Order
638,2024-11-05 19:16:40,2024-11-10 19:16:40,2024-11-09 19:16:40,59.27,Durham IncOnline Marketplace Seller,"Unit 1578 Box 2075
DPO AA 30036",Port Kelsey,Hawaii,49063,United States,Durham IncOnline Marketplace Seller,Harrison,Tyler,XPO Logistics,Order
639,2026-05-13 11:35:54,2026-05-21 11:35:54,2026-05-18 11:35:54,110.16,Baker IncOnline Marketplace Seller,"474 Jessica Rapids
East Lisa, PR 53601",Carolynburgh,Montana,80849,United States,Baker IncOnline Marketplace Seller,Owens,Zachary,LaserShip,Order
640,2025-01-26 21:58:15,2025-01-30 21:58:15,,203.23,"Watson, Herrera and AndersonTechnology Startup","985 John Course
Davisborough, TX 76570",Port Derekhaven,Arizona,4504,United States,"Watson, Herrera and AndersonTechnology Startup",Taylor,Robert,OnTrac,Order
641,2025-12-09 20:02:45,2025-12-22 20:02:45,2025-12-12 20:02:45,32.47,"Chase, Scott and WebbIT Services Company","24985 Scott Drive
Thomaston, WI 78681",Coffeymouth,Connecticut,91290,United States,"Chase, Scott and WebbIT Services Company",Lowery,Ryan,UPS,Order
642,2025-07-22 21:14:54,2025-07-28 21:14:54,2025-07-24 21:14:54,443.91,Ellis-WilkinsHome Automation Company,"3879 Dan Mountain
New Melissa, NH 66573",Bruceborough,Rhode Island,17724,United States,Ellis-WilkinsHome Automation Company,Black,Amanda,LaserShip,Order
643,2025-04-17 04:22:49,2025-04-28 04:22:49,2025-04-19 04:22:49,440.41,Bennett-PerezHome Improvement Store,"0407 Stephen Center
New Lisa, TX 33936",South Lori,Arizona,91197,United States,Bennett-PerezHome Improvement Store,Watson,Michael,OnTrac,Order
644,2024-08-08 23:42:55,2024-08-19 23:42:55,2024-08-09 23:42:55,110.63,"Brown, Johnston and PenaE-commerce Company","4223 Ward Ford Apt. 749
Murphyton, CA 40512",North Caleb,Oklahoma,21833,United States,"Brown, Johnston and PenaE-commerce Company",Williams,Tiffany,Amazon Logistics,Order
645,2024-08-30 04:25:40,2024-09-02 04:25:40,2024-08-31 04:25:40,371.06,Edwards-SmithInterior Design Studio,"545 Mallory Orchard
South Mary, DE 61828",Port Christopher,Georgia,10907,United States,Edwards-SmithInterior Design Studio,King,Meagan,USPS,Order
646,2025-08-03 08:16:36,2025-08-16 08:16:36,2025-08-05 08:16:36,309.55,Dunn GroupIT Services Company,"55873 Eric Common
Lake Virginia, OR 20386",Hensleyhaven,Florida,28858,United States,Dunn GroupIT Services Company,Moreno,Jason,XPO Logistics,Order
647,2025-12-06 19:21:43,2025-12-10 19:21:43,2025-12-09 19:21:43,195.77,"Bird, Hardin and RodriguezTechnology Startup","99007 Ortega Trafficway
East Hannahfurt, ME 23955",Meganfort,Louisiana,66651,United States,"Bird, Hardin and RodriguezTechnology Startup",Stephens,Nicholas,DHL Express,Order
648,2024-07-06 09:56:23,2024-07-19 09:56:23,2024-07-07 09:56:23,147.26,"Hammond, Watson and SparksIT Services Company","95937 Tony Estates Apt. 951
West Elizabethport, MH 46586",Bakermouth,Arkansas,55616,United States,"Hammond, Watson and SparksIT Services Company",Lowery,Ryan,LaserShip,Order
649,2025-12-11 14:31:14,2025-12-19 14:31:14,2025-12-12 14:31:14,123.99,"Peterson, Mccoy and RodriguezOnline Marketplace Seller","920 Austin Roads Suite 851
Belltown, SD 25437",West Whitneychester,Oregon,53861,United States,"Peterson, Mccoy and RodriguezOnline Marketplace Seller",Daniel,Yvette,Ryder,Order
650,2026-02-06 22:52:00,2026-02-09 22:52:00,,288.19,Fox and SonsTechnology Startup,"41470 Logan Walks Suite 308
Galvanberg, FL 39150",North Jenniferfort,Kansas,57591,United States,Fox and SonsTechnology Startup,Payne,Mark,UPS,Order
651,2024-09-03 12:05:47,2024-09-13 12:05:47,2024-09-05 12:05:47,26.43,Adams-RayRetail Company,"9429 Li Mountain Apt. 633
West Gregorychester, ND 27425",North Elizabeth,Washington,67757,United States,Adams-RayRetail Company,Owens,Zachary,Ryder,Order
652,2024-11-08 06:45:45,2024-11-15 06:45:45,,85.01,Cruz-BlairRetail Company,"PSC 5150, Box 6556
APO AA 19091",New Kenneth,Illinois,94617,United States,Cruz-BlairRetail Company,Douglas,Heidi,XPO Logistics,Order
653,2024-08-20 08:58:38,2024-08-25 08:58:38,2024-08-24 08:58:38,195.22,Archer and SonsTechnology Startup,"USNS Smith
FPO AA 80104",Port Jill,Wisconsin,33572,United States,Archer and SonsTechnology Startup,Austin,Kimberly,Pitney Bowes,Order
654,2024-11-06 03:12:53,2024-11-09 03:12:53,2024-11-11 03:12:53,408.36,Lynch-WatsonSmall Business,"96936 Cummings Spur
Loristad, MS 01136",West Justinburgh,Texas,73128,United States,Lynch-WatsonSmall Business,Douglas,Heidi,FedEx,Order
